Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Voigt Score
32,PR02,PC12,H3,"399430, 590920, 1668397, 2205549","ambiguous, ambiguous, ambiguous, ambiguous",", , , None","138,742,363,NA","0.99, 0.37, 0.49, NA","RAST2:fig|442.17.peg.1177, RAST2:fig|442.17.peg.1465, RAST2:fig|442.17.peg.2523, None","0.005548553099061064, 5.772120418305155e-12, 2.2246126574759316e-12, 0.0035044095201702138"
32,PR02,PC12,H4,"2304087, 2558884, 3096182","ambiguous, unambiguous, ambiguous",", , ","282,184,459","0.22, 0.42, 0.31","RAST2:fig|442.17.peg.3156, RAST2:fig|442.17.peg.100, RAST2:fig|442.17.peg.627","0.00017500036744165186, 4.5531094615360905e-06, 0.0036489843503192043"
32,PR02,PC12,H5,"99579","unambiguous","","293","0.39","RAST2:fig|442.17.peg.914","9.606264806939458e-05"
32,PR02,PC12,H6,"1167286.0, 2608320","unambiguous, ambiguous",", ","135,33","0.11, 0.04","RAST2:fig|442.17.peg.2044, RAST2:fig|442.17.peg.142","merged, 0.0007568256522336196"
32,PR02,PC12,H7,"2947326","ambiguous","","1176","0.93","RAST2:fig|442.17.peg.497","0.0016132420801396557"
32,PR02,PC12,H8,"399430, 1651113","ambiguous, ambiguous",", None","138,NA","0.99, NA","RAST2:fig|442.17.peg.1177, None","0.00546230892766402, 0.0005537147803958757"
32,PR02,PC12,H9,"1405760, 2174901","ambiguous, ambiguous",", ","1947,580","0.97, 0.57","RAST2:fig|442.17.peg.2278, RAST2:fig|442.17.peg.3005","0.0008367128839488157, 0.003116472682642856"
32,PR02,PC12,H10,"919418","unambiguous","None","NA","NA","None","-1.1843008804861556e-08"
32,PR02,PC12,H11,"3096182","ambiguous","","459","0.31","RAST2:fig|442.17.peg.627","0.003816087236900308"
32,PR02,PC12,H12,"1250290, 1779287","ambiguous, unambiguous",", ","300,48","0.58, 0.03","RAST2:fig|442.17.peg.2124, RAST2:fig|442.17.peg.2630","0.0009867923533101238, 0.0018529248545254425"
33,PR02,PC13,A1,"925224, 3174418, 3342624","ambiguous, ambiguous, unambiguous",", None, ","3848,NA,545","0.97, NA, 0.50","RAST2:fig|442.17.peg.1814, None, RAST2:fig|442.17.peg.1241","0.004634230278491536, 2.6498262447015775e-13, 0.0005788619593283393"
33,PR02,PC13,A2,"2917047","unambiguous","","169","0.18","RAST2:fig|442.17.peg.466","0.004949038929441384"
33,PR02,PC13,A3,"567194, 824131, 3119053","ambiguous, ambiguous, unambiguous",", , ","770,209,19","0.62, 0.38, 0.12","RAST2:fig|442.17.peg.1443, RAST2:fig|442.17.peg.1691, RAST2:fig|442.17.peg.649","1.3489891210319558e-12, 0.0005429478468674138, 0.0004387188377407741"
33,PR02,PC13,A4,"941870","ambiguous","","348","0.75","RAST2:fig|442.17.peg.1831","0.003628671391974197"
33,PR02,PC13,A5,"1296663","unambiguous","","1209","0.90","RAST2:fig|442.17.peg.2180","0.00035017449348079136"
33,PR02,PC13,A6,"567194, 2957335","ambiguous, ambiguous",", ","770,685","0.62, 0.64","RAST2:fig|442.17.peg.1443, RAST2:fig|442.17.peg.505","0.0005263530184999926, 1.10563290153547e-11"
33,PR02,PC13,A7,"2041404","ambiguous","","534","0.89","RAST2:fig|442.17.peg.2880","7.580848766534497e-13"
33,PR02,PC13,A8,"2520112","unambiguous","","2166","0.87","RAST2:fig|442.17.peg.62","0.00017519539172187906"
33,PR02,PC13,A9,"142747, 2430644, 3204899","ambiguous, unambiguous, unambiguous",", , ","114,356,799","0.24, 0.38, 0.72","RAST2:fig|442.17.peg.960, RAST2:fig|442.17.peg.3, RAST2:fig|442.17.peg.722","0.003847023768803591, 0.002324133448988576, 2.476116338433228e-12"
33,PR02,PC13,A10,"941735","unambiguous","","213","0.46","RAST2:fig|442.17.peg.1831","0.0018903916758635957"
33,PR02,PC13,A11,"221384, 1930396, 2464393","ambiguous, ambiguous, ambiguous",", , ","318,1936,3697","0.27, 1.00, 0.97","RAST2:fig|442.17.peg.1028, RAST2:fig|442.17.peg.2777, RAST2:fig|442.17.peg.23","0.0020565024670159927, 1.1060277029413052e-12, 1.2704994845596013e-12"
33,PR02,PC13,A12,"941870, 960898","ambiguous, unambiguous",", ","348,166","0.75, 0.19","RAST2:fig|442.17.peg.1831, RAST2:fig|442.17.peg.1855","0.0047396545814697945, 2.030889163666838e-06"
33,PR02,PC13,B1,"280681","unambiguous","","247","0.82","RAST2:fig|442.17.peg.1081","0.0001056255523654239"
33,PR02,PC13,B2,"","","","","","",""
33,PR02,PC13,B3,"837175, 2478406","unambiguous, unambiguous",", ","255,959","0.16, 0.29","RAST2:fig|442.17.peg.1703, RAST2:fig|442.17.peg.32","4.092396108642406e-05, -3.5997321614491185e-10"
33,PR02,PC13,B4,"","","","","","",""
33,PR02,PC13,B5,"2874592","unambiguous","","1357","1.00","RAST2:fig|442.17.peg.428","1.1506137088953751e-05"
33,PR02,PC13,B6,"3364874","unambiguous","","662","0.86","RAST2:fig|442.17.peg.1276","-1.1965485586890068e-12"
33,PR02,PC13,B7,"1260770","unambiguous","","372","0.78","RAST2:fig|442.17.peg.2145","0.0010658577438582737"
33,PR02,PC13,B8,"","","","","","",""
33,PR02,PC13,B9,"","","","","","",""
33,PR02,PC13,B10,"2478406","unambiguous","","959","0.29","RAST2:fig|442.17.peg.32","6.978913775845388e-07"
33,PR02,PC13,B11,"3364874","unambiguous","","662","0.86","RAST2:fig|442.17.peg.1276","4.274412235132759e-06"
33,PR02,PC13,B12,"1992120","unambiguous","None","NA","NA","None","0.0003950515345778888"
33,PR02,PC13,C1,"886047","unambiguous","","1119","0.83","RAST2:fig|442.17.peg.1781","0.00037665948982184926"
33,PR02,PC13,C2,"363899","unambiguous","","562","0.38","RAST2:fig|442.17.peg.1149","0.0003924860786222126"
33,PR02,PC13,C3,"1177201","unambiguous","","277","0.19","RAST2:fig|442.17.peg.2052","1.2868948130558259e-06"
33,PR02,PC13,C4,"363899, 1540116","unambiguous, unambiguous",", ","562,2130","0.38, 0.70","RAST2:fig|442.17.peg.1149, RAST2:fig|442.17.peg.2396","-1.8814395457113957e-11, 0.005368158339502629"
33,PR02,PC13,C5,"1689723, 1721286","ambiguous, unambiguous","None, ","NA,2230","NA, 0.92","None, RAST2:fig|442.17.peg.2571","0.003765696718175451, 0.00022677862024754082"
33,PR02,PC13,C6,"","","","","","",""
33,PR02,PC13,C7,"944160","unambiguous","","616","0.65","RAST2:fig|442.17.peg.1836","0.0011123317688723534"
33,PR02,PC13,C8,"1127857","ambiguous","","706","0.95","RAST2:fig|442.17.peg.1997","5.6196854775659916e-05"
33,PR02,PC13,C9,"142747, 2136129","ambiguous, unambiguous",", ","114,390","0.24, 0.32","RAST2:fig|442.17.peg.960, RAST2:fig|442.17.peg.2966","0.00350091060957423, 0.00012457201836980154"
33,PR02,PC13,C10,"","","","","","",""
33,PR02,PC13,C11,"221780, 706835, 1689723","unambiguous, ambiguous, ambiguous",", , None","714,501,NA","0.61, 0.77, NA","RAST2:fig|442.17.peg.1028, RAST2:fig|442.17.peg.1580, None","0.00026018115770365624, 0.0008347811269501629, 0.004649617051438225"
33,PR02,PC13,C12,"2555293","unambiguous","","167","0.34","RAST2:fig|442.17.peg.95","0.0018845395610254947"
33,PR02,PC13,D1,"80335","ambiguous","","1519","0.66","RAST2:fig|442.17.peg.901","0.00033456952355991607"
33,PR02,PC13,D2,"533149, 3046841","unambiguous, unambiguous",", ","1409,1396","0.95, 0.87","RAST2:fig|442.17.peg.1411, RAST2:fig|442.17.peg.577","3.092700406482259e-08, 0.0034784539552728316"
33,PR02,PC13,D3,"770662, 862131, 1234146","ambiguous, ambiguous, unambiguous","None, None, ","NA,NA,1013","NA, NA, 0.89","None, None, RAST2:fig|442.17.peg.2109","1.968035247030783e-12, 2.996699491212721e-10, 0.0023860388898868366"
33,PR02,PC13,D4,"3354678","ambiguous","","82","0.23","RAST2:fig|442.17.peg.1260","0.005599254042166159"
33,PR02,PC13,D5,"787987, 2460025","unambiguous, ambiguous",", ","612,3882","0.65, 0.85","RAST2:fig|442.17.peg.1658, RAST2:fig|442.17.peg.22","0.0006086237503775791, 0.0001896967824517132"
33,PR02,PC13,D6,"3354678","ambiguous","","82","0.23","RAST2:fig|442.17.peg.1260","0.005772723667354012"
33,PR02,PC13,D7,"","","","","","",""
33,PR02,PC13,D8,"1651113, 2470995.0","ambiguous, unambiguous","None, ","NA,181","NA, 0.28","None, RAST2:fig|442.17.peg.29","0.002275118147904823, merged"
33,PR02,PC13,D9,"80335, 1313059","ambiguous, unambiguous",", ","1519,844","0.66, 0.73","RAST2:fig|442.17.peg.901, RAST2:fig|442.17.peg.2197","0.00023896275045396715, 0.0011194565711565665"
33,PR02,PC13,D10,"8508, 2703280","unambiguous, ambiguous",", ","1114,1329","0.84, 0.54","RAST2:fig|442.17.peg.844, RAST2:fig|442.17.peg.247","1.426996438295546e-05, 0.0009755463232454972"
33,PR02,PC13,D11,"212840, 779999","ambiguous, unambiguous",", ","554,413","0.31, 0.77","RAST2:fig|442.17.peg.1022, RAST2:fig|442.17.peg.1650","0.002729788485878648, 0.0005840167743769149"
33,PR02,PC13,D12,"222682, 2584234","ambiguous, ambiguous",", None","441,NA","0.64, NA","RAST2:fig|442.17.peg.1029, None","0.001410722538967444, 0.0007086122369051841"
33,PR02,PC13,E1,"212840","ambiguous","","554","0.31","RAST2:fig|442.17.peg.1022","0.002059533018722645"
33,PR02,PC13,E2,"564616","unambiguous","None","NA","NA","None","0.0013980761739956485"
33,PR02,PC13,E3,"222682, 1177201","ambiguous, unambiguous",", ","441,277","0.64, 0.19","RAST2:fig|442.17.peg.1029, RAST2:fig|442.17.peg.2052","0.00503299808411401, 1.367999194859743e-06"
33,PR02,PC13,E4,"813214, 1072710","ambiguous, unambiguous",", ","997,1296","0.28, 0.79","RAST2:fig|442.17.peg.1681, RAST2:fig|442.17.peg.1954","0.0017737083480235483, 0.0025767854613431463"
33,PR02,PC13,E5,"540036, 2460025","unambiguous, ambiguous",", ","1710,3882","0.92, 0.85","RAST2:fig|442.17.peg.1417, RAST2:fig|442.17.peg.22","0.0017518233732800807, 0.0009291456952131083"
33,PR02,PC13,E6,"460739, 1260867","ambiguous, unambiguous",", ","868,275","0.60, 0.58","RAST2:fig|442.17.peg.1338, RAST2:fig|442.17.peg.2145","0.004820471248701636, 0.0011206407454411411"
33,PR02,PC13,E7,"","","","","","",""
33,PR02,PC13,E8,"2136260","ambiguous","","521","0.42","RAST2:fig|442.17.peg.2966","0.0037176487649946666"
33,PR02,PC13,E9,"2612130","unambiguous","","1269","0.95","RAST2:fig|442.17.peg.145","0.0005436652462084027"
33,PR02,PC13,E10,"","","","","","",""
33,PR02,PC13,E11,"2769474","unambiguous","","546","0.40","RAST2:fig|442.17.peg.330","0.0005936135013624328"
33,PR02,PC13,E12,"222682","ambiguous","","441","0.64","RAST2:fig|442.17.peg.1029","0.0043255508288743295"
33,PR02,PC13,F1,"","","","","","",""
33,PR02,PC13,F2,"3410078","ambiguous","None","NA","NA","None","0.0013756127088197208"
33,PR02,PC13,F3,"1950914","unambiguous","None","NA","NA","None","0.0038905744666529007"
33,PR02,PC13,F4,"192320, 2716399, 3396649","ambiguous, unambiguous, ambiguous",", , None","1056,119,NA","0.46, 0.55, NA","RAST2:fig|442.17.peg.1008, RAST2:fig|442.17.peg.263, None","0.001005775127732767, 0.00019193299996209334, 0.004347234569586752"
33,PR02,PC13,F5,"1260261","ambiguous","","397","0.41","RAST2:fig|442.17.peg.2144","0.002308204912401222"
33,PR02,PC13,F6,"1985376","ambiguous","","150","0.40","RAST2:fig|442.17.peg.2830","1.5698041631538784e-12"
33,PR02,PC13,F7,"1777850","ambiguous","","1485","0.78","RAST2:fig|442.17.peg.2630","0.0005894364502663542"
33,PR02,PC13,F8,"1744780, 2695475, 3410078","unambiguous, ambiguous, ambiguous",", , None","472,274,NA","0.76, 0.30, NA","RAST2:fig|442.17.peg.2593, RAST2:fig|442.17.peg.238, None","0.0036918702617041916, 0.0027384090040248874, 0.0023254411039633047"
33,PR02,PC13,F9,"142747, 2612130, 3414449","ambiguous, unambiguous, ambiguous",", , ","114,1269,356","0.24, 0.95, 0.20","RAST2:fig|442.17.peg.960, RAST2:fig|442.17.peg.145, RAST2:fig|442.17.peg.1319","0.00350091060957423, 0.00019272373099550185, 0.00026068866427151846"
33,PR02,PC13,F10,"","","","","","",""
33,PR02,PC13,F11,"1958912, 1985376.0, 3396649","ambiguous, unambiguous, ambiguous",", , None","363,150,NA","0.20, 0.40, NA","RAST2:fig|442.17.peg.2805, RAST2:fig|442.17.peg.2830, None","9.696687958991707e-13, merged, 0.004280604409021482"
33,PR02,PC13,F12,"317041","unambiguous","","21","0.02","RAST2:fig|442.17.peg.1109","0.00011308850497499586"
33,PR02,PC13,G1,"","","","","","",""
33,PR02,PC13,G2,"203574, 1777850","unambiguous, ambiguous","None, ","NA,1485","NA, 0.78","None, RAST2:fig|442.17.peg.2630","0.00177007217242576, 0.000415928021439687"
33,PR02,PC13,G3,"191413, 621020, 824131, 1778587, 1934310","unambiguous, unambiguous, ambiguous, ambiguous, unambiguous",", , , , ","1963,687,209,748,189","0.85, 0.39, 0.38, 0.39, 0.08","RAST2:fig|442.17.peg.1008, RAST2:fig|442.17.peg.1490, RAST2:fig|442.17.peg.1691, RAST2:fig|442.17.peg.2630, RAST2:fig|442.17.peg.2781","1.0666113834095449e-11, 0.004558157850633717, 0.001892782891795498, 0.002873096014898107, 1.84526971970533e-11"
33,PR02,PC13,G4,"488952, 617693, 714589","ambiguous, unambiguous, ambiguous",", , ","494,1512,481","0.36, 0.77, 0.40","RAST2:fig|442.17.peg.1364, RAST2:fig|442.17.peg.1488, RAST2:fig|442.17.peg.1587","0.000629908569548033, 0.00036960215994737535, 5.294458335915037e-12"
33,PR02,PC13,G5,"203574, 1934310","unambiguous, unambiguous","None, ","NA,189","NA, 0.08","None, RAST2:fig|442.17.peg.2781","2.27647628927572e-06, 0.0035604204918530495"
33,PR02,PC13,G6,"1118921","unambiguous","","593","0.32","RAST2:fig|442.17.peg.1989","0.004059568796682186"
33,PR02,PC13,G7,"191413, 1777850, 1778587","unambiguous, ambiguous, ambiguous",", , ","1963,1485,748","0.85, 0.78, 0.39","RAST2:fig|442.17.peg.1008, RAST2:fig|442.17.peg.2630, RAST2:fig|442.17.peg.2630","0.0022854308417655502, 0.0007088433946248444, 0.0030144788178221417"
33,PR02,PC13,G8,"2163228","unambiguous","","1223","0.75","RAST2:fig|442.17.peg.2992","0.002487297577717571"
33,PR02,PC13,G9,"1138534","ambiguous","","355","0.47","RAST2:fig|442.17.peg.2010","0.0003220174454300564"
33,PR02,PC13,G10,"47497, 224613","unambiguous, ambiguous",", ","562,267","0.63, 0.76","RAST2:fig|442.17.peg.876, RAST2:fig|442.17.peg.1032","0.0016044094869718667, 0.0036854981080657163"
33,PR02,PC13,G11,"","","","","","",""
33,PR02,PC13,G12,"1360349, 3345745","unambiguous, ambiguous","None, None","NA,NA","NA, NA","None, None","0.005049414986621985, 4.2708625613467465e-10"
33,PR02,PC13,H1,"925224, 3022207","ambiguous, unambiguous",", ","3848,2854","0.97, 0.72","RAST2:fig|442.17.peg.1814, RAST2:fig|442.17.peg.559","0.004646308770471395, 0.0009671257068615087"
33,PR02,PC13,H2,"670723","unambiguous","","647","0.43","RAST2:fig|442.17.peg.1545","0.0033268615979528274"
33,PR02,PC13,H3,"590920, 2833475","ambiguous, ambiguous",", ","742,353","0.37, 0.18","RAST2:fig|442.17.peg.1465, RAST2:fig|442.17.peg.390","4.931756271318906e-12, 3.012908572628297e-05"
33,PR02,PC13,H4,"1363926, 1800008","ambiguous, unambiguous",", ","567,258","0.54, 0.08","RAST2:fig|442.17.peg.2243, RAST2:fig|442.17.peg.2649","6.948762358417279e-12, 0.0003834707290295086"
33,PR02,PC13,H5,"","","","","","",""
33,PR02,PC13,H6,"460739, 2624137","ambiguous, ambiguous",", ","868,173","0.60, 0.13","RAST2:fig|442.17.peg.1338, RAST2:fig|442.17.peg.158","0.005744856103065128, 0.003468906195954312"
33,PR02,PC13,H7,"","","","","","",""
33,PR02,PC13,H8,"1651113","ambiguous","None","NA","NA","None","0.002099588823775309"
33,PR02,PC13,H9,"880020, 1313059","unambiguous, unambiguous","None, ","NA,844","NA, 0.73","None, RAST2:fig|442.17.peg.2197","7.248052711086275e-05, 9.568717061421367e-05"
33,PR02,PC13,H10,"345289, 3289718","ambiguous, ambiguous",", ","1834,1305","0.98, 0.64","RAST2:fig|442.17.peg.1134, RAST2:fig|442.17.peg.821","0.005666473007771716, 0.002887995555720775"
33,PR02,PC13,H11,"212840, 1258659","ambiguous, unambiguous",", None","554,NA","0.31, NA","RAST2:fig|442.17.peg.1022, None","0.0030022409921773336, 0.00011325668142458374"
33,PR02,PC13,H12,"1375563, 2624137","ambiguous, ambiguous","None, ","NA,173","NA, 0.13","None, RAST2:fig|442.17.peg.158","0.0022072359498269234, 0.0018057271924662708"
34,PR02,PC14,A1,"562329, 3174418","unambiguous, ambiguous",", None","131,NA","0.12, NA","RAST2:fig|442.17.peg.1438, None","0.0004311806359841423, 1.9084784220452566e-12"
34,PR02,PC14,A2,"1353485","unambiguous","","352","0.25","RAST2:fig|442.17.peg.2235","3.001798294182796e-05"
34,PR02,PC14,A3,"446199, 862131, 1421455, 3146145","unambiguous, ambiguous, ambiguous, unambiguous",", None, , ","1017,NA,727,735","0.66, NA, 0.43, 0.84","RAST2:fig|442.17.peg.1326, None, RAST2:fig|442.17.peg.2296, RAST2:fig|442.17.peg.675","0.005488675292989088, 1.552707926277368e-09, 0.00446594191579593, -3.2454137812865605e-11"
34,PR02,PC14,A4,"","","","","","",""
34,PR02,PC14,A5,"3291255","ambiguous","","788","0.59","RAST2:fig|442.17.peg.822","3.788509910529435e-05"
34,PR02,PC14,A6,"316378, 621845, 2957335","unambiguous, ambiguous, ambiguous",", , ","684,1512,685","0.76, 0.85, 0.64","RAST2:fig|442.17.peg.1109, RAST2:fig|442.17.peg.1490, RAST2:fig|442.17.peg.505","0.0012035204667951794, 0.0025868251903708134, 1.1950410787772467e-11"
34,PR02,PC14,A7,"2137629","unambiguous","","292","0.32","RAST2:fig|442.17.peg.2968","0.004376928749341918"
34,PR02,PC14,A8,"1140280, 2774927","ambiguous, ambiguous",", ","672,435","0.30, 0.19","RAST2:fig|442.17.peg.2012, RAST2:fig|442.17.peg.333","0.00030911082039383005, 1.745722295116124e-12"
34,PR02,PC14,A9,"3204899","unambiguous","","799","0.72","RAST2:fig|442.17.peg.722","3.79620800097227e-12"
34,PR02,PC14,A10,"","","","","","",""
34,PR02,PC14,A11,"1512027, 1930396","unambiguous, ambiguous",", ","108,1936","0.09, 1.00","RAST2:fig|442.17.peg.2370, RAST2:fig|442.17.peg.2777","8.504362948266184e-06, 1.301836011298025e-12"
34,PR02,PC14,A12,"1652394, 3265826","ambiguous, unambiguous",", None","862,NA","0.40, NA","RAST2:fig|442.17.peg.2511, None","0.00015794878867262998, 0.0005085921236849804"
34,PR02,PC14,B1,"1787121.0, 2386185","unambiguous, ambiguous",", ","264,740","0.42, 0.98","RAST2:fig|442.17.peg.2636, RAST2:fig|442.17.peg.3242","merged, 0.0005849921480442349"
34,PR02,PC14,B2,"2386185","ambiguous","","740","0.98","RAST2:fig|442.17.peg.3242","0.000645243708814477"
34,PR02,PC14,B3,"3395268","ambiguous","","48","0.13","RAST2:fig|442.17.peg.1305","0.004383778432836109"
34,PR02,PC14,B4,"1218627","unambiguous","","560","0.31","RAST2:fig|442.17.peg.2095","0.00011250441862886744"
34,PR02,PC14,B5,"3291255","ambiguous","","788","0.59","RAST2:fig|442.17.peg.822","6.764432813589488e-05"
34,PR02,PC14,B6,"","","","","","",""
34,PR02,PC14,B7,"","","","","","",""
34,PR02,PC14,B8,"341622","unambiguous","","339","0.43","RAST2:fig|442.17.peg.1129","0.0004965685119218535"
34,PR02,PC14,B9,"","","","","","",""
34,PR02,PC14,B10,"","","","","","",""
34,PR02,PC14,B11,"","","","","","",""
34,PR02,PC14,B12,"777524","unambiguous","","505","0.48","RAST2:fig|442.17.peg.1647","0.00030620934367008105"
34,PR02,PC14,C1,"235479","unambiguous","","246","0.31","RAST2:fig|442.17.peg.1043","6.160279128902252e-09"
34,PR02,PC14,C2,"3432981","ambiguous","","149","0.56","RAST2:fig|442.17.peg.1741","0.0016023696686519936"
34,PR02,PC14,C3,"1493863","ambiguous","","665","0.49","RAST2:fig|442.17.peg.2355","0.0027997326474534664"
34,PR02,PC14,C4,"1877843, 2745117","unambiguous, unambiguous",", None","879,NA","1.00, NA","RAST2:fig|442.17.peg.2724, None","-4.909385798388578e-11, 0.00347459694600859"
34,PR02,PC14,C5,"988030","unambiguous","","669","0.50","RAST2:fig|442.17.peg.1877","0.0023392978596764027"
34,PR02,PC14,C6,"","","","","","",""
34,PR02,PC14,C7,"1327512","unambiguous","","1470","0.82","RAST2:fig|442.17.peg.2213","0.0012609661171039193"
34,PR02,PC14,C8,"3092945, 3432981","unambiguous, ambiguous",", ","6,149","0.04, 0.56","RAST2:fig|442.17.peg.621, RAST2:fig|442.17.peg.1741","0.00153325358691759, 0.00417410298256242"
34,PR02,PC14,C9,"649190, 1284865","ambiguous, unambiguous",", ","395,2334","0.37, 0.86","RAST2:fig|442.17.peg.1527, RAST2:fig|442.17.peg.2173","0.004394402040737994, 0.0005262571315502987"
34,PR02,PC14,C10,"","","","","","",""
34,PR02,PC14,C11,"1106517, 1493863","unambiguous, ambiguous",", ","294,665","0.34, 0.49","RAST2:fig|442.17.peg.1978, RAST2:fig|442.17.peg.2355","0.0003564504412451942, 0.0009023009725143855"
34,PR02,PC14,C12,"733475","unambiguous","","532","0.84","RAST2:fig|442.17.peg.1605","0.0005932430206067044"
34,PR02,PC14,D1,"562590","ambiguous","","11","0.01","RAST2:fig|442.17.peg.1439","0.0039011160518709225"
34,PR02,PC14,D2,"751214.0","unambiguous","None","NA","NA","None","merged"
34,PR02,PC14,D3,"770662, 862131, 3395266.0, 3409544","ambiguous, ambiguous, ambiguous, ambiguous","None, None, , None","NA,NA,46,NA","NA, NA, 0.12, NA","None, None, RAST2:fig|442.17.peg.1305, None","2.746280938192802e-12, 5.376384038963963e-09, merged, 7.313145003086374e-12"
34,PR02,PC14,D4,"2017684.0","unambiguous","","280","0.19","RAST2:fig|442.17.peg.2854","merged"
34,PR02,PC14,D5,"562590","ambiguous","","11","0.01","RAST2:fig|442.17.peg.1439","0.004390168643222452"
34,PR02,PC14,D6,"2127041, 3354678","ambiguous, ambiguous",", ","1239,82","1.00, 0.23","RAST2:fig|442.17.peg.2957, RAST2:fig|442.17.peg.1260","0.00040044581028077025, 0.005503899500158795"
34,PR02,PC14,D7,"3101850, 3395266, 3409544, 3414095","ambiguous, ambiguous, ambiguous, ambiguous",", , None, ","1197,46,NA,710","0.77, 0.12, NA, 0.40","RAST2:fig|442.17.peg.630, RAST2:fig|442.17.peg.1305, None, RAST2:fig|442.17.peg.1319","0.002935434436348037, 0.0037472628801606886, 0.0056031906649223005, 0.0024750125036891455"
34,PR02,PC14,D8,"1182990, 2470994","unambiguous, unambiguous",", ","146,180","0.07, 0.28","RAST2:fig|442.17.peg.2058, RAST2:fig|442.17.peg.29","0.0007193154684295822, -4.438112643339325e-09"
