readAlignmentCoord,1,2,3,4,5,6,7,8,9,10,11,12,A,B,C,D,E,F,G,H,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PR01,PR02,PR03,PR04,PR05,PR06,PR07,PR08
1254125,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,52
1254127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254198,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,26,0,0,0,0
1254199,0,0,0,0,0,1,0,0,0,0,26,0,0,1,0,0,17,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,21
1254701,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,0,1,0,112,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,0
1254702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254732,88,0,3,0,0,0,0,2,0,120,0,0,3,12,50,5,297,7,1,0,0,0,0,0,0,2023,0,0,0,0,6,655,0,2,8,0,0,0,0,0,139,0,0,0,0,1,129,0
1254733,0,0,202,0,0,0,0,0,0,0,0,0,2,0,0,0,0,158,0,0,0,1,20,0,0,1,1,0,0,0,284,1,1,3,0,0,0,0,0,0,0,0,0,0,0,102,0,0
1254734,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254735,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1254736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1254737,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254738,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254900,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,82,0,0,0,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
1254933,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254934,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,179,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0
1255650,18,0,0,0,0,88,0,1,0,0,0,0,0,1,0,0,67,99,0,1,0,2,0,0,0,404,1,0,1,518,0,0,0,1,3,0,0,0,0,27,0,0,0,0,0,52,0,88
1255651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255733,0,0,0,46,0,0,0,0,0,0,0,0,3,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,164,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0
1256561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1256562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1256563,0,0,0,0,0,0,43,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,2,28,0
1256565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256797,0,0,0,26,0,0,0,0,13,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,21,50,0,0,0,0,0,0,0,0,0,17,22,0,0,0
1257184,0,0,0,0,0,0,0,0,2,140,0,1,1,9,0,0,0,0,965,1,0,1257,0,0,1,0,0,4,0,1,0,0,0,0,2,0,1,4,3,0,1,1157,2,0,1,9,0,1
1257185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257188,290,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,377,0,0,0,1,0,0,2,0,2214,0,6,0,0,0,0,0,0,4,0,0,0,0,332,0,0,0,0,0
1257189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1257646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257821,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257822,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,16,0
1257953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257954,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,1,0,1,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,0,0,0,0
1257955,0,0,1,0,0,0,0,44,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
1258580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1258581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258582,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258584,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1258659,0,0,1,0,0,1,0,0,0,0,157,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,1,0,0,0,0,165,0,0,0,1,0,0
1258915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1258916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1258917,0,0,0,0,0,0,0,0,0,41,0,0,0,27,0,0,0,0,0,0,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0
1259116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1259118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1259119,0,0,0,0,0,4,2,0,0,89,0,0,0,0,13,0,0,0,0,0,0,0,0,118,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,56,0,0,0,0,0
1259120,0,218,423,0,0,2,0,1,0,1,0,218,4,30,91,0,0,4,0,2,0,2,65,6,10,1,3,0,0,0,673,684,0,8,524,446,1,0,0,0,0,0,2,166,182,131,202,3
1259121,0,0,1,0,0,194,0,0,0,3,1,0,0,11,0,0,2,0,0,0,0,0,0,1,448,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37,0,4,0,1,0,1,0
1259122,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1259123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1259126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1259540,157,0,0,0,0,0,0,0,56,0,0,0,1,0,38,29,0,0,0,1,0,250,172,0,0,0,574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,104,0,0,0
1259541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1260074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260075,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260076,0,0,0,215,0,1,92,1,0,0,1,0,0,43,0,4,0,3,0,0,0,0,32,0,0,1172,1,0,1,0,439,2,1,2,3,0,0,0,0,0,0,0,0,0,34,70,0,0
1260103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1260105,0,0,0,0,0,0,0,5,0,40,0,0,12,0,0,0,3,0,0,0,27,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0
1260106,48,0,0,0,0,1,0,494,3,0,0,3,0,4,6,19,201,0,0,0,0,6,0,0,0,0,2,3841,1,339,10,1,0,0,0,0,27,0,0,0,0,402,0,1,0,2,15,0
1260108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260151,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1260152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260199,0,0,0,0,0,0,0,0,0,0,87,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,156,0,0,0,0,0,0,0,0,0,84,0,0,0,0
1260200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1260202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1260261,0,0,23,0,4171,2,0,4,0,0,1,7,3,0,1,15,1,1400,0,0,0,1,1,0,0,12,3,0,0,13,7,1,3972,3,0,2,0,0,1,3,2,1106,2,0,1,12,0,0
1260262,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1260263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260282,4,7,14,1,1,4,0,0,1515,8,30,3,0,23,528,69,0,0,4,0,1,27,10,2,0,0,1,19091,10,1,48,0,9,0,0,0,77,0,0,5,939,0,0,0,3,0,0,2
1260283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1260359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0
1260360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0
1260361,0,0,0,0,0,1,1,0,249,0,0,0,187,0,0,0,0,18,1,0,0,6,0,5,0,0,0,0,0,0,0,0,1,0,1614,0,0,0,0,0,536,0,0,0,2,1,0,2
1260548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1260549,0,0,0,1,0,0,0,0,1473,1,0,1,0,0,560,1,1,2,5,0,1,11,11,0,4,1,2,1,0,1,0,7,0,0,1,0,4354,0,1,1,0,0,1,0,0,1807,0,3
1260550,0,0,0,82,0,0,1,0,0,1,0,111,0,0,0,68,2,0,46,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,2,0,3,2,121,110,0,0,2,0,0,27,0,346
1260551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260624,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,12,1,0,0,1,0,0,0,0,171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
1260625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260749,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,152,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90,0,0,0,0
1260770,0,0,2,0,0,0,120,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,343,0,0,0,0,0,0,0,0,112,0,0,0,2,0,0
1260771,0,61,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1260773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260821,0,0,0,0,419,0,1,0,0,0,1,0,0,1,0,0,0,0,142,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,474,0,0,0,0,0,0,0,0,193,0,0
1260866,0,0,0,252,492,2,0,0,1,0,1,1,0,108,0,136,2,0,0,0,0,3,1,0,0,0,0,1242,1,2,2,0,0,0,0,0,2,1,0,314,0,0,1,1,1,167,109,0
1260867,0,0,0,0,0,133,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
1260868,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260869,1,0,0,0,0,4,205,0,314,0,1,0,0,0,0,0,0,1,2,215,0,378,3,2,0,0,1,0,0,0,0,2,1,0,0,0,0,604,0,0,1,71,0,204,0,1,0,0
1260870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1260871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1261132,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,16,0,0,0,0,0,0
1261145,1,0,0,0,3,0,1,0,0,0,0,637,0,6,0,0,0,3,1159,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,4,14,561,0,459,0,6,0,1,4,0,0
1261146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1261236,1,1214,2,1,1872,0,0,0,1,226,0,3,197,11,20,504,12,59,9034,14,1,3,1552,3,2,3,4709,1,0,5,0,2,1,1,2,689,1,0,7,16,1,5,38,325,2,728,332,0
1261237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261338,0,0,0,114,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,1,0,0,35,0,0
1262026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262027,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,14,0,0,0
1262409,0,2,1,2,2,15,9,1,0,1,2727,3,6,389,0,2,1284,2,1,0,0,7,278,0,4,3,6,0,2,12,3455,6,7,40,0,0,2565,0,0,0,2193,1,0,0,6,1406,0,0
1262410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1262443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262445,0,0,1981,1,0,1,0,0,0,0,0,2,1,0,9,0,0,2057,0,5,2256,0,1,0,0,16,2,1,0,2,0,13,0,1,0,9,0,8,0,0,0,1148,0,0,0,19,0,1
1262446,0,0,1,0,0,35,0,0,0,0,0,0,9,1,0,3,0,1,0,0,0,1,0,0,0,0,0,111,0,0,0,38,0,0,0,0,1,0,0,0,0,6,0,16,0,0,0,0
1262470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262471,0,3317,0,1,0,4,1,0,0,1,3,1413,984,0,639,0,1,4,1,0,12,48,3,0,1,0,3,1,3,16936,0,9,5,0,0,2,4765,2,0,0,1,0,0,1,1,6,3508,0
1262472,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0
1262503,0,1,10,1,1,2797,0,0,2,0,4,0,0,368,1,0,0,0,5,0,0,0,0,0,1,1,0,4,1,0,7,1,2524,0,0,5,0,0,0,0,1719,0,0,1,2,0,1,1
1262504,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1262612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262618,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262648,0,0,0,0,0,0,0,0,265,0,0,0,0,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,278,0,0,174,2,0,0,1,0,0
1262727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262729,0,0,0,0,2,0,0,0,0,0,1,165,0,0,0,66,1,0,0,0,0,0,55,0,0,0,1,0,1,0,661,0,1,6,0,0,0,0,0,0,125,0,0,0,0,1,0,0
1262730,0,0,0,0,56,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
1262731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1262733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
